field_id,title,availability,stability,private,value_type,base_type,item_type,strata,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,notes,debut,version,num_participants,item_count,showcase_order,cost_do,cost_on,cost_sc
816,Job involves heavy manual or physical work,0,0,0,21,11,0,0,1,0,0,,100064,100301,2,0,3,0,0,"ACE touchscreen question ""Does your work involve heavy manual or physical work?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you have more than one 'current job' then answer this question for your<br>MAIN job only.<br>Physical work includes work that involves handling of heavy objects and use<br>of heavy tools.<br></i></td></tr></table><p>~F816~ was collected from participants who indicated they were in paid employment or self-employed as defined by their answers to ~F6142~",2012-01-05T00:00:00,2023-03-07T00:00:00,288618,321009,8,1,1,1
826,Job involves shift work,0,0,0,21,11,0,0,1,0,0,,100064,100301,2,0,3,0,0,"ACE touchscreen question ""Does your work involve shift work?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you have more than one 'current job' then answer this question<br>for your MAIN job only.<br>Shift work is a work schedule that falls outside of the normal daytime<br>working hours of 9am-5pm.  This may involve working afternoons, evenings<br>or nights or rotating through these kinds of shifts.<br></i></td></tr></table><p>~F826~ was collected from participants who indicated they were in paid employment or self-employed as defined by their answers to ~F6142~",2012-01-05T00:00:00,2023-03-07T00:00:00,288618,321009,9,1,1,1
845,Age completed full time education,0,0,0,11,0,0,0,1,0,0,years,100063,100306,2,0,2,0,0,"ACE touchscreen question ""At what age did you complete your continuous full time education?""<p>The following checks were performed:<ul><li>If answer < 5 then rejected</li><li>If answer > Participants age then rejected</li><li>If answer > 40 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Please give the age that you completed 'continuous' full time education.<br>For example, if you stopped your studies when you were 17 years old with<br>the intention that you had completed your studies but then returned to<br>full time studies when you were 24, enter 17.<br>However if you only temporarily stopped your studies at 17 with the<br>intention that you would return to studies (for instance a gap year)<br>and then completed your full time education at 21, enter 21.<br></i></td></tr></table><p>~F845~ was collected from all participants except those who indicated they have a College or University degree, as defined by their answers to ~F6138~",2012-01-05T00:00:00,2016-11-03T00:00:00,337334,354277,3,1,1,1
864,Number of days/week walked 10+ minutes,0,0,0,11,0,0,0,1,0,0,days/week,100054,100307,2,0,3,0,0,"ACE touchscreen question ""In a typical WEEK, on how many days did you walk for at least 10 minutes at a time? (Include walking that you do at work, travelling to and from work, and for sport or leisure)""<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 7 then rejected</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Count the number of days in a week that you walk for at least 10 minutes<br>continuously at a time.<br></i></td></tr></table>",2012-01-05T00:00:00,2023-03-08T00:00:00,501517,592113,0,1,1,1
874,Duration of walks,0,0,0,11,0,0,0,1,0,0,minutes/day,100054,100291,2,0,3,0,0,"ACE touchscreen question ""How many minutes did you usually spend walking on a typical DAY?""<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 1440 then rejected</li><li>If answer < 10 then participant asked to confirm</li><li>If answer > 300 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Count the number of minutes that you usually spend walking in one day.<br>If the time you usually spend walking on each day of the week varies a<br>lot, give an average of the time you spend walking. For instance if on<br>one day of the week you usually walk for 4 hours but on the other day<br>you walk 2 hours then give the average - that is 3 hours.<br></i></td></tr></table><p>~F874~ was collected from participants who indicated that they walked for 10 minutes on at least 1 day per week in the previous 4 weeks, as defined by their answers to ~F864~",2012-01-05T00:00:00,2023-03-08T00:00:00,480501,566616,0,1,1,1
884,Number of days/week of moderate physical activity 10+ minutes,0,0,0,11,0,0,0,1,0,0,days/week,100054,100291,2,0,3,0,0,"ACE touchscreen question ""In a typical WEEK, on how many days did you do 10 minutes or more of moderate physical activities like carrying light loads, cycling at normal pace?  (Do not include walking)""<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 7 then rejected</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Count the number of days in a week that you do moderate physical activities<br>for at least 10 minutes continuously at a time. Remember to include activities<br>that you do for work, leisure, travel and around the house.<br></i></td></tr></table>",2012-01-05T00:00:00,2023-03-08T00:00:00,501513,592109,0,1,1,1
894,Duration of moderate activity,0,0,0,11,0,0,0,1,0,0,minutes/day,100054,100291,2,0,3,0,0,"ACE touchscreen question ""How many minutes did you usually spend doing moderate activities on a typical DAY?""<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 1440 then rejected</li><li>If answer < 10 then participant asked to confirm</li><li>If answer > 300 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you usually spend doing moderate physical activity on each day<br>of the week varies a lot, give an average of the time you spend doing moderate<br>physical activity.<br></i></td></tr></table><p>~F894~ was collected from participants who indicated that they did moderate physical activities for 10 minutes on at least 1 day per week in the previous 4 weeks, as defined by their answers to question ~F884~",2012-01-05T00:00:00,2023-03-08T00:00:00,419849,492030,0,1,1,1
904,Number of days/week of vigorous physical activity 10+ minutes,0,0,0,11,0,0,0,1,0,0,days/week,100054,100291,2,0,3,0,0,"ACE touchscreen question ""In a typical WEEK, how many days did you do 10 minutes or more of vigorous physical activity? (These are activities that make you sweat or breathe hard such as fast cycling, aerobics, heavy lifting)""<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 7 then rejected</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Count the number of days in a week that you do vigorous physical activities for<br>at least 10 minutes continuously at a time. Remember to include activities that<br>you do for work, leisure, travel and around the house.<br></i></td></tr></table>",2012-01-05T00:00:00,2023-03-08T00:00:00,501513,592109,0,1,1,1
914,Duration of vigorous activity,0,0,0,11,0,0,0,1,0,0,minutes/day,100054,100291,2,0,3,0,0,"ACE touchscreen question ""How many minutes did you usually spend doing vigorous activities on a typical DAY?""<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 1440 then rejected</li><li>If answer < 10 then participant asked to confirm</li><li>If answer > 300 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you usually spend doing vigorous physical activity on each day<br>of the week varies a lot, give an average of the time you spend doing vigorous<br>physical activity.<br></i></td></tr></table><p>This information was collected from participants who indicated that they did vigorous physical activities for 10 minutes on at least 1 day per week in the previous 4 weeks, as defined by their answers to ~F904~",2012-01-05T00:00:00,2023-03-08T00:00:00,306998,354915,0,1,1,1
924,Usual walking pace,0,0,0,21,11,0,0,1,0,0,,100054,100313,2,0,3,0,0,"ACE touchscreen question ""How would you describe your usual walking pace? ""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Slow pace is defined as less than 3 miles per hour.<br>Steady average pace is defined as between 3-4 miles per hour.<br>Fast pace is defined as more than 4 miles per hour.<br></i></td></tr></table><p>~F924~ was collected from all participants except those who indicated they were unable to walk, as defined by their answers to ~F864~",2012-01-05T00:00:00,2023-03-08T00:00:00,499627,590061,0,1,1,1
943,Frequency of stair climbing in last 4 weeks,0,0,0,21,11,0,0,1,0,0,,100054,100314,2,0,3,0,0,"ACE touchscreen question ""At home, during the last 4 weeks, about how many times a DAY do you climb a flight of stairs? (approx 10 steps)""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F943~ was collected from all participants except those who indicated they were unable to walk, as defined by their answers to ~F864~",2012-01-05T00:00:00,2023-03-08T00:00:00,496922,586310,0,1,1,1
971,Frequency of walking for pleasure in last 4 weeks,0,0,0,21,11,0,0,1,0,0,,100054,100317,2,0,3,0,0,"ACE touchscreen question ""How many times in the last 4 weeks did you go walking for pleasure?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F971~ was collected from participants who indicated that they spent time walking for pleasure in the previous 4 weeks, as defined by their answers to ~F6164~",2012-01-05T00:00:00,2023-03-08T00:00:00,362648,423657,0,1,1,1
981,Duration walking for pleasure,0,0,0,21,11,0,0,1,0,0,,100054,100318,2,0,3,0,0,"ACE touchscreen question ""Each time you went walking for pleasure, about how long did you spend doing it?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F981~ was collected from all participants who indicated that they spent time walking for pleasure in the previous 4 weeks, as defined by their answers to ~F6164~",2012-01-05T00:00:00,2023-03-08T00:00:00,362648,423657,0,1,1,1
991,Frequency of strenuous sports in last 4 weeks,0,0,0,21,11,0,0,1,0,0,,100054,100317,2,0,3,0,0,"ACE touchscreen question ""How many times in the last 4 weeks did you do strenuous sports?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F991~ was collected from all participants who indicated that they spent time doing strenuous sports in the previous 4 weeks, as defined by their answers to ~F6164~",2012-01-05T00:00:00,2023-03-08T00:00:00,54497,60697,0,1,1,1
1001,Duration of strenuous sports,0,0,0,21,11,0,0,1,0,0,,100054,100318,2,0,3,0,0,"ACE touchscreen question ""Each time you did strenuous sports, about how long did you spend doing it?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F1001~ was collected from all participants who indicated that they spent time doing strenuous sports in the previous 4 weeks, as defined by their answers to ~F6164~",2012-01-05T00:00:00,2023-03-08T00:00:00,54497,60697,0,1,1,1
1011,Frequency of light DIY in last 4 weeks,0,0,0,21,11,0,0,1,0,0,,100054,100317,2,0,3,0,0,"ACE touchscreen question ""How many times in the last 4 weeks did you do light DIY?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F1011~ was collected from all participants who indicated that they spent time doing light DIY (e.g. pruning, watering the lawn) in the previous 4 weeks, as defined by their answers to ~F6164~",2012-01-05T00:00:00,2023-03-08T00:00:00,264249,300545,0,1,1,1
1021,Duration of light DIY,0,0,0,21,11,0,0,1,0,0,,100054,100318,2,0,3,0,0,"ACE touchscreen question ""Each time you did light DIY, about how long did you spend doing it?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are unsure, please provide an estimate or select Do not know.<br></i></td></tr></table><p>~F1021~ was collected from all participants who indicated that they spent time doing light DIY (e.g. pruning, watering the lawn) in the previous 4 weeks, as defined by their answers to ~F6164~",2012-01-05T00:00:00,2023-03-08T00:00:00,264249,300545,0,1,1,1
1031,Frequency of friend/family visits,0,0,0,21,11,0,0,1,0,0,,100061,100327,2,0,3,0,0,"ACE touchscreen question ""How often do you visit friends or family or have them visit you?""<p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If this varies, please give an average of how often<br>you visit or have had visits in the last year.<br>Include meeting with friends or family in environments<br>outside of the home such as in the park, at a sports<br>field, at a restaurant or pub.<br></i></td></tr></table>",2012-01-05T00:00:00,2023-03-08T00:00:00,498788,588335,1,1,1,1
1050,Time spend outdoors in summer,0,0,0,11,0,0,0,1,0,0,hours/day,100055,100329,2,0,3,0,0,"ACE touchscreen question ""In a typical DAY in summer, how many hours do you spend outdoors?""<p>The following checks were performed:<ul><li>If answer < 0 then rejected</li><li>If answer > 24 then rejected</li><li>If answer > 10 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If the time you spend outdoors in summer varies a lot, give the<br>average time per day. For example if you spend 1 hour a day on each<br>weekday and 4 hours a day on the weekend, the total hours in a week<br>is 13 (5 + 8), so you spend approximately 2 hours a day.<br></i></td></tr></table>",2012-01-05T00:00:00,2023-03-08T00:00:00,498788,588335,1,1,1,1
